epoch,accuracy,loss,val_accuracy,val_loss
0,0.9347111,0.28952323616296055,0.9631202220916748,0.15067780834047628
1,0.9677333,0.12336224421676663,0.9655488729476929,0.12420430971333568
2,0.97753334,0.08608975877463818,0.9697945713996887,0.10119084090845556
3,0.98226666,0.06911431420166045,0.9783039093017578,0.09227110815012879
4,0.9842778,0.059349543988911645,0.9769366383552551,0.09916259820960135
5,0.9858889,0.052059775654143756,0.9552584886550903,0.1393460744267458
6,0.98663336,0.04792025804640725,0.9794732332229614,0.08533766719084804
7,0.9875,0.045436585419418085,0.9760191440582275,0.09260440445973961
8,0.98777777,0.045152735670604224,0.8538120985031128,0.3985978893821034
9,0.9897556,0.037623532261865,0.9774223566055298,0.1028783902069986
10,0.9897444,0.03754556153506144,0.87457275390625,0.4077690069308647
11,0.9900889,0.0350944129419125,0.8653078079223633,0.4141079231085124
12,0.99064445,0.03275090038655843,0.8443133234977722,0.7024494714050051
13,0.9907445,0.032495450379808125,0.8702371120452881,0.39730101731511974
14,0.9914889,0.03012575340418973,0.891735315322876,0.2929556583945796
15,0.9913889,0.029563887470417344,0.8218436241149902,0.7923752229368164
16,0.9919222,0.027976948967107777,0.91976398229599,0.21858603153138054
17,0.9920222,0.02680172150595269,0.9412621855735779,0.15354112188056926
18,0.9924,0.02595192975467071,0.8901342153549194,0.44360993185339254
19,0.9921778,0.025870707323296098,0.8509156703948975,0.6097388141959313
20,0.9926556,0.024008268062959217,0.8186953663825989,0.8472661259512482
21,0.9923889,0.025010081275896583,0.8294174671173096,0.8201413001842054
22,0.9930222,0.022955925904410996,0.8589033484458923,0.5438780516454974
23,0.9929111,0.02381026348408001,0.8195768594741821,0.9558979713271052
24,0.9932,0.021502200187652164,0.8381426930427551,0.7697682889530375
25,0.9931333,0.022317174863789438,0.8333033323287964,0.7715748674708812
26,0.99351114,0.020353378676822305,0.8196668028831482,1.0175175434205344
27,0.99363333,0.019965168685711816,0.8347245454788208,0.7519881277519253
28,0.99363333,0.019878160977696017,0.8199366927146912,0.8975689247352397
29,0.9941667,0.01911951909122937,0.8196668028831482,1.030682980977595
30,0.9942,0.018824695515141744,0.8312704563140869,0.9426614228419402
31,0.99396664,0.01906400247623161,0.8140898942947388,1.0879762957834047
32,0.9943,0.018796564371213836,0.9899255037307739,0.04276739954809731
33,0.9941555,0.018304744431966294,0.8361817598342896,0.8798645329071834
34,0.9941555,0.018417556750743986,0.8516712784767151,0.733081570456511
35,0.9946111,0.01742834492135638,0.833699107170105,1.0495498651384347
36,0.99468887,0.017595693993237283,0.8694815039634705,0.5829848789903836
37,0.9943445,0.01803799299607183,0.831198513507843,0.835951554064113
38,0.9947,0.017320723808793508,0.8330515027046204,0.9057870806901875
39,0.9947778,0.016063265001625082,0.8299571871757507,0.9143116379569077
40,0.99455553,0.016792854068386886,0.8589392900466919,0.9414421253237485
41,0.9946778,0.01611429641924656,0.837962806224823,0.8274591536608933
42,0.9949333,0.0158680694144798,0.8539380431175232,0.8517114076907448
43,0.9947889,0.016122985516887275,0.9033209681510925,0.4919383909209638
44,0.99483335,0.01624728916024938,0.8170942068099976,1.0053274391492162
45,0.9951,0.014959760312131969,0.8507717847824097,0.747439234052156
46,0.9949667,0.015433237118918785,0.8598028421401978,0.6546044939606679
47,0.9951889,0.014864027161446736,0.832241952419281,0.9426909201112907
48,0.995,0.015688628399308718,0.8419386148452759,0.8766970106415856
49,0.9953778,0.014685912236523775,0.8515453338623047,0.6213644852803883
