epoch,accuracy,loss,val_accuracy,val_loss
0,0.99718887,0.009944549517118461,0.8207821846008301,6.186817242697098
1,0.9972444,0.008546969700042832,0.8210880160331726,6.275530103851988
2,0.99705553,0.010358088063164692,0.8211780190467834,5.649110314953294
3,0.9970889,0.009757675873444036,0.8219155669212341,6.878740604464574
4,0.9972889,0.009666579887453824,0.8210880160331726,6.693045052505247
5,0.9971667,0.009725145149323494,0.8216637372970581,5.512281342159015
6,0.99741113,0.009064163798998664,0.8214298486709595,5.966542240404019
7,0.9973556,0.008766815486574157,0.8211959600448608,5.907433935806673
8,0.9969889,0.009819188655977,0.8205123543739319,5.808165636567668
9,0.9969889,0.010652758178653693,0.8208901286125183,7.13824010275646
