epoch,accuracy,loss,val_accuracy,val_loss
0,0.95093334,0.20264336421899498,0.9713956713676453,0.12887872348436843
1,0.9593,0.1540666697912746,0.9786277413368225,0.11414937999990475
2,0.9636889,0.13958035591793144,0.9818839430809021,0.08960363056801003
3,0.97011113,0.120345464797794,0.9849961996078491,0.0853227382963315
4,0.9737333,0.11060423232811607,0.9883064031600952,0.06958771325201853
5,0.97514445,0.10294097449936801,0.9819198846817017,0.08478894939303297
6,0.9774111,0.09535811416652674,0.9847083687782288,0.07862355894296308
7,0.97848886,0.09139179663484553,0.9852480888366699,0.07126446649297556
8,0.97977775,0.08594211452807585,0.9879825711250305,0.0637805865869584
9,0.98046666,0.08497313979192081,0.9807685613632202,0.0897579065698969
10,0.9814889,0.08286885255911232,0.9863994717597961,0.06880571494220163
11,0.98176664,0.08187266175764768,0.9672579169273376,0.1511110835381561
12,0.9821778,0.08040027662370121,0.95835280418396,0.1843295802238758
13,0.98293334,0.07899263949029264,0.9822437167167664,0.08058844780896746
14,0.9832444,0.0768728050315895,0.9754074811935425,0.103543520921475
15,0.98417777,0.07735585904505246,0.9641456604003906,0.15140577562413715
16,0.98345554,0.07887504989959546,0.9732306599617004,0.13310603759143005
17,0.9842889,0.07626242007858625,0.9808405041694641,0.06992810453161154
18,0.98404443,0.07655183071625393,0.9287770390510559,0.20475426384049678
19,0.9837667,0.07582041850496123,0.973374605178833,0.12221549797974011
20,0.98473334,0.07466430040625209,0.9756773114204407,0.11533229621050978
21,0.9844889,0.07488552669580385,0.9752455949783325,0.10683221768748034
22,0.98503333,0.07366303753726824,0.977800190448761,0.10884938432258778
23,0.9854444,0.07422627311712454,0.9755873680114746,0.09177593621932076
24,0.98484445,0.07366010863268861,0.9797071218490601,0.08982908636730987
25,0.98502225,0.07390858991310315,0.9807145595550537,0.09652726878812462
26,0.98492223,0.0730846722537967,0.9804447293281555,0.09089912346813628
27,0.9852,0.07211155228700308,0.9765768647193909,0.11645737426580287
28,0.98568887,0.07350938979932786,0.9845104813575745,0.07765188162372343
29,0.9853333,0.07237903996930027,0.9750117063522339,0.12512722376462446
30,0.9859222,0.0732311691401401,0.9843305945396423,0.07351641657035865
31,0.9854889,0.07319608769856552,0.9543769955635071,0.17695790631923977
32,0.9860889,0.07152660909581132,0.9845284819602966,0.0817949425242172
33,0.9857778,0.07375445530406109,0.9169574975967407,0.2050542121747376
34,0.9854111,0.07371358346691607,0.8476055264472961,0.4052784160102064
35,0.9857778,0.0727328855979633,0.9808765053749084,0.0987026041833542
36,0.9859222,0.07081940019854398,0.983161211013794,0.11247566265967818
37,0.98575556,0.07111718780989153,0.986111581325531,0.08371753717485936
38,0.98568887,0.07378658309190202,0.9832332134246826,0.0874813603967983
39,0.9859,0.07276196930599797,0.9765768647193909,0.11183025208255605
40,0.9864111,0.07294418103381642,0.9850322008132935,0.08517342038947216
41,0.98583335,0.07460202360212312,0.9686431884765625,0.14063341995462544
42,0.98602223,0.07439613249654145,0.9836289882659912,0.09848357813783792
43,0.9859667,0.07394202987748681,0.984816312789917,0.08377095453418133
44,0.98573333,0.07444417680997036,0.8142158389091492,0.9980964079730181
45,0.9861778,0.07371757670264559,0.9470909833908081,0.22039366622825665
46,0.98616666,0.07231080160755907,0.9938653707504272,0.06108104883062489
47,0.98646665,0.07160829108896251,0.9810203909873962,0.11332775407892112
48,0.98604447,0.07224969691038652,0.9489619731903076,0.19636898337531922
49,0.98587775,0.07181100194341077,0.9763249754905701,0.13255156524607656
