epoch,accuracy,loss,val_accuracy,val_loss
0,0.95787776,0.18776966409285864,0.980660617351532,0.11220635915363335
1,0.98075557,0.06788069625861115,0.9865253567695618,0.07491336539446176
2,0.98694444,0.04915232575436433,0.9611592888832092,0.15246046088336918
3,0.9892778,0.041266629745645655,0.9598640203475952,0.12680380305305344
4,0.99014443,0.03704213458183739,0.9067930579185486,0.2185494929392457
5,0.99086666,0.03367286631040689,0.8578958511352539,0.4594911556432307
6,0.9913333,0.031576222819007106,0.8391141891479492,0.5901905546455772
7,0.9914111,0.0299177640153716,0.8560249209403992,0.5174913159091652
8,0.9920222,0.02839256424686561,0.8421905040740967,0.6410801764931066
9,0.99203336,0.02670799220479611,0.8423343896865845,0.6438863238931206
10,0.9923667,0.025216459555789415,0.812884509563446,1.0177870158963707
11,0.9925889,0.024282392114483648,0.8703270554542542,0.5523064353679223
12,0.9927889,0.0232064217986539,0.837081253528595,0.8535004921100513
13,0.9930556,0.02247246229161198,0.8285539746284485,0.9408788299995047
14,0.9934555,0.02126617326957898,0.8365235924720764,0.8984946956997579
15,0.9934555,0.020797103923078007,0.847065806388855,0.8367330489030655
16,0.9934889,0.019896955284548715,0.8432159423828125,0.8292627104694457
17,0.99402225,0.019058612476858413,0.8387004137039185,0.923495546908362
18,0.9943445,0.01833227037731558,0.8362717032432556,1.0180321184459722
19,0.9946778,0.01791374373666735,0.836397647857666,1.005016732038564
20,0.99476665,0.01750044539336943,0.810725748538971,1.480037024116934
21,0.99484444,0.01682154046886911,0.8385924696922302,0.9170626550465191
22,0.9949778,0.0163289833093269,0.8318101763725281,1.0676070783093399
23,0.9951889,0.01545473151826817,0.8377109169960022,1.0298275461941526
24,0.99538887,0.015206659976936257,0.82277911901474,1.2626206630645493
25,0.99546665,0.015104988304515265,0.8219875693321228,1.3703260223897993
26,0.99556667,0.01459986257429959,0.8263951539993286,1.329831231489424
27,0.99565554,0.014465755625177795,0.8137120604515076,1.6702494461520463
28,0.99576664,0.01380341658659357,0.8162127137184143,1.7416992422146507
29,0.9956667,0.01367076586805698,0.8270967602729797,1.2663047796427134
30,0.9958,0.013569912927333887,0.8187313079833984,1.6021642245664995
31,0.9957333,0.013015813860224767,0.8178678154945374,1.7229737997105048
32,0.99597776,0.012960808830398794,0.8238584995269775,1.4486757503915437
33,0.99627775,0.012350233778683469,0.8199006915092468,1.5346923948163278
34,0.9960778,0.012463884133113445,0.8302630186080933,1.198197175475512
35,0.9964778,0.01193571472381138,0.8227071762084961,1.472265504348033
36,0.99644446,0.01154437498941552,0.8398337960243225,1.3097046914718586
37,0.9965111,0.011628450799994689,0.8168063759803772,2.2135827998887976
38,0.9962556,0.011354494488014219,0.8173820972442627,1.700072044793362
39,0.99648887,0.011308600910540877,0.8227431178092957,1.530534085071994
40,0.99666667,0.010783424646345277,0.8193789720535278,2.1616550807353088
41,0.99674445,0.010766859994612686,0.818191647529602,1.8716333327680383
42,0.9967222,0.010549285564818678,0.8164106011390686,2.083758408661646
43,0.9965111,0.010860953357174165,0.8187673091888428,1.963297184413517
44,0.9968,0.010196696139088211,0.8164646029472351,2.0649341320034402
45,0.99666667,0.010294776475664952,0.8228510618209839,1.7566704944642801
46,0.9967,0.009947925254317104,0.8402475714683533,1.3666398686162233
47,0.9970667,0.009630420806266677,0.8197747468948364,1.7520178836396962
48,0.9968333,0.010268617530244713,0.8180117011070251,2.15610255517064
49,0.9969889,0.009461306603337612,0.8191990852355957,1.9387906044089733
