epoch,accuracy,loss,val_accuracy,val_loss
0,0.9962025880813599,0.023400112986564636,0.9983806610107422,0.006907659582793713
1,0.9980513453483582,0.010719802230596542,0.9986316561698914,0.006047205068171024
2,0.9984022378921509,0.010379455052316189,0.998923122882843,0.006495521403849125
3,0.9985695481300354,0.007693378254771233,0.9991255402565002,0.004457676317542791
4,0.9986235499382019,0.007993345148861408,0.9991984367370605,0.003935139160603285
5,0.998669445514679,0.006889422424137592,0.9990850687026978,0.004247101955115795
6,0.998701810836792,0.008778543211519718,0.9991579651832581,0.004287330899387598
7,0.9988151788711548,0.006132849492132664,0.9991174340248108,0.003542182268574834
8,0.9988313317298889,0.0067192912101745605,0.999238908290863,0.003504738910123706
9,0.9988556504249573,0.00676219305023551,0.9988583326339722,0.004953841678798199
10,0.9988880157470703,0.006123344413936138,0.9991660118103027,0.004935931414365768
11,0.9989150166511536,0.006536074914038181,0.9992551207542419,0.0036389275919646025
12,0.9989420175552368,0.006012607365846634,0.9991741180419922,0.004472843371331692
13,0.9989420175552368,0.005521472077816725,0.9991822242736816,0.004006786737591028
14,0.9990472793579102,0.005789227318018675,0.9989879131317139,0.0046766032464802265
15,0.998971700668335,0.005816452670842409,0.9985992312431335,0.004829011857509613
16,0.9990526437759399,0.005129245109856129,0.9990931749343872,0.003993038088083267
17,0.9989771246910095,0.005840905476361513,0.9992551207542419,0.003469834104180336
18,0.9990310668945312,0.007916364818811417,0.9992470145225525,0.004317126236855984
19,0.9990823864936829,0.006469409447163343,0.9987125992774963,0.0062886737287044525
20,0.9990068078041077,0.007354903966188431,0.9992226958274841,0.004292073659598827
21,0.9990149140357971,0.006052663084119558,0.9992793798446655,0.004107865504920483
22,0.9989851713180542,0.005333702079951763,0.9992955923080444,0.0034511082340031862
23,0.9990958571434021,0.005560323130339384,0.99920654296875,0.0037124278023838997
24,0.9990149140357971,0.0057962192222476006,0.9993117451667786,0.004042026586830616
25,0.9991282224655151,0.005979481618851423,0.9992631673812866,0.004138502757996321
26,0.9990607500076294,0.007690216414630413,0.9991336464881897,0.004294516984373331
27,0.9989365935325623,0.006262436509132385,0.9991579651832581,0.003759900340810418
28,0.9990715384483337,0.005441862158477306,0.99889075756073,0.0060717458836734295
29,0.9990850687026978,0.007786971982568502,0.9990850687026978,0.004226285498589277
30,0.9990769624710083,0.004983071703463793,0.9992551207542419,0.004247651901096106
31,0.9990742802619934,0.005507705267518759,0.9991903305053711,0.00725245987996459
32,0.9990472793579102,0.0071611725725233555,0.9992955923080444,0.004246670752763748
33,0.9991066455841064,0.006625985726714134,0.9993522763252258,0.004177632741630077
34,0.9990877509117126,0.006166314240545034,0.999319851398468,0.004320545122027397
35,0.9990553855895996,0.006521306466311216,0.9992470145225525,0.006342784501612186
36,0.9990607500076294,0.00769955525174737,0.9992793798446655,0.005137077532708645
37,0.9990472793579102,0.005275823641568422,0.9991984367370605,0.0050216540694236755
38,0.9990229606628418,0.006736911833286285,0.9992712736129761,0.0045490870252251625
39,0.9990796446800232,0.006286970805376768,0.999319851398468,0.005613419227302074
40,0.9991309642791748,0.0060233743861317635,0.99920654296875,0.004819090943783522
41,0.9990364909172058,0.009636503644287586,0.9990121722221375,0.006280811969190836
42,0.9989851713180542,0.007224288769066334,0.9992551207542419,0.006575067061930895
43,0.9989879131317139,0.006669646594673395,0.9990607500076294,0.00685504823923111
44,0.9990607500076294,0.006384461186826229,0.9992631673812866,0.006251247134059668
45,0.9990391731262207,0.006307522766292095,0.9991660118103027,0.006345378700643778
46,0.999066174030304,0.007015185430645943,0.9991903305053711,0.00863778218626976
47,0.9990904331207275,0.008752596564590931,0.9993117451667786,0.0060397423803806305
48,0.999017596244812,0.007013235241174698,0.9991417527198792,0.006343977991491556
49,0.9990364909172058,0.006474336143583059,0.9992793798446655,0.005953206215053797
50,0.9987989664077759,0.01143333874642849,0.9990364909172058,0.010820072144269943
51,0.9988394379615784,0.00858918484300375,0.9993279576301575,0.006734077353030443
52,0.9988961219787598,0.008377468213438988,0.9991579651832581,0.006974037736654282
53,0.9989285469055176,0.0067942822352051735,0.9989069104194641,0.008039938285946846
54,0.9989150166511536,0.006891238037496805,0.9991174340248108,0.007782691158354282
55,0.9988880157470703,0.0110559007152915,0.9991417527198792,0.007897632196545601
56,0.9989743828773499,0.007083000615239143,0.9992793798446655,0.006027672439813614
57,0.9989393353462219,0.008326356299221516,0.9992551207542419,0.00802911352366209
58,0.998971700668335,0.007437588181346655,0.9990041255950928,0.013420510105788708
59,0.9989123344421387,0.007602729368954897,0.9993360638618469,0.005591943394392729
60,0.9989824891090393,0.00874127447605133,0.998971700668335,0.009084848687052727
61,0.9989960193634033,0.009809965267777443,0.9992793798446655,0.006698493380099535
62,0.9990229606628418,0.00960384588688612,0.9993441700935364,0.0059075490571558475
63,0.998955488204956,0.010589346289634705,0.999319851398468,0.0052154287695884705
64,0.9989798069000244,0.00864260271191597,0.9991093277931213,0.009345054626464844
65,0.9989609122276306,0.005903319921344519,0.999287486076355,0.007279625162482262
66,0.9989771246910095,0.008954359218478203,0.9991984367370605,0.007858251221477985
67,0.999004065990448,0.007660802453756332,0.9992712736129761,0.0076051754876971245
68,0.9989743828773499,0.008730784058570862,0.9992470145225525,0.005595814902335405
69,0.9989662766456604,0.008660928346216679,0.9993360638618469,0.006549361161887646
70,0.9987584948539734,0.007576890289783478,0.9992470145225525,0.0062234485521912575
71,0.9988691210746765,0.00817407201975584,0.9988178610801697,0.010640590451657772
72,0.9988961219787598,0.010201429016888142,0.9990445971488953,0.0076431408524513245
73,0.9988988041877747,0.008150825276970863,0.9989393353462219,0.007766884285956621
74,0.9989365935325623,0.006212656386196613,0.9989960193634033,0.00694848969578743
75,0.9988826513290405,0.008817639201879501,0.9989635944366455,0.008262483403086662
76,0.9988556504249573,0.007975327782332897,0.9991255402565002,0.007730014622211456
77,0.9989150166511536,0.011135664768517017,0.9991255402565002,0.008065033704042435
78,0.9988448619842529,0.0077842590399086475,0.9990931749343872,0.006392301991581917
79,0.9988988041877747,0.007545975968241692,0.9991174340248108,0.00690860440954566
80,0.9988799095153809,0.007596930023282766,0.9991579651832581,0.006776911206543446
81,0.9988448619842529,0.0129056666046381,0.9992470145225525,0.008264929987490177
82,0.9988583326339722,0.014727291651070118,0.9991417527198792,0.005457086022943258
83,0.99889075756073,0.007377748843282461,0.999238908290863,0.006388354115188122
84,0.9989339113235474,0.006663002539426088,0.9990850687026978,0.007233802694827318
85,0.9988475441932678,0.012530846521258354,0.9991741180419922,0.007703867740929127
86,0.9988313317298889,0.010173927992582321,0.9990688562393188,0.007094442844390869
87,0.9988718628883362,0.00966417696326971,0.9991579651832581,0.0068112583830952644
88,0.9989312291145325,0.007522467989474535,0.9990769624710083,0.008481856435537338
89,0.998923122882843,0.008266384713351727,0.9990364909172058,0.007574288174510002
90,0.9988880157470703,0.007113384082913399,0.9991579651832581,0.006953094154596329
91,0.9988367557525635,0.008689425885677338,0.9991984367370605,0.006429014727473259
92,0.9988880157470703,0.010072129778563976,0.9989393353462219,0.007633440662175417
93,0.9989015460014343,0.010909168981015682,0.9989960193634033,0.008056548424065113
94,0.998842179775238,0.009567780420184135,0.9989879131317139,0.007973281666636467
95,0.9989420175552368,0.006184842437505722,0.9991174340248108,0.007677189540117979
96,0.9988934397697449,0.008075284771621227,0.998842179775238,0.007971232756972313
97,0.9988583326339722,0.01045992225408554,0.9992470145225525,0.006992393173277378
98,0.998877227306366,0.008717517368495464,0.9991336464881897,0.008213598281145096
99,0.9988718628883362,0.009797434322535992,0.9992551207542419,0.006969738285988569
100,0.9988664388656616,0.007477323990315199,0.9990688562393188,0.014569565653800964
101,0.998782753944397,0.011961336247622967,0.9991012811660767,0.008847803808748722
102,0.9987800717353821,0.00949727650731802,0.9984049201011658,0.033690035343170166
103,0.9988799095153809,0.008586619049310684,0.9991174340248108,0.007243501953780651
104,0.9988367557525635,0.008695623837411404,0.9985345005989075,0.045889515429735184
105,0.9987692832946777,0.011859017424285412,0.9990769624710083,0.008083483204245567
106,0.9989932775497437,0.007574325893074274,0.9990364909172058,0.010083516128361225
107,0.9988691210746765,0.007020643912255764,0.9991012811660767,0.008400770835578442
108,0.998923122882843,0.009754403494298458,0.9992226958274841,0.00887134950608015
109,0.9988556504249573,0.00966752227395773,0.9991012811660767,0.00842038169503212
110,0.9988718628883362,0.007930733263492584,0.9990769624710083,0.0070040286518633366
111,0.9989365935325623,0.009745866060256958,0.998923122882843,0.008774514310061932
112,0.9989069104194641,0.00805066991597414,0.9991822242736816,0.008449203334748745
113,0.9988880157470703,0.00815946701914072,0.9991336464881897,0.012305297888815403
114,0.9988529682159424,0.008935454301536083,0.999238908290863,0.008118621073663235
115,0.9989258050918579,0.006907938048243523,0.9987854957580566,0.008770519867539406
116,0.9989150166511536,0.009440803900361061,0.9987288117408752,0.010085077956318855
117,0.9989690184593201,0.006586106494069099,0.9990202784538269,0.008534707129001617
118,0.9988610744476318,0.008271251805126667,0.9993036985397339,0.0071600317023694515
119,0.9989176988601685,0.00831202045083046,0.9990607500076294,0.009274979121983051
120,0.9988961219787598,0.01089813094586134,0.9992551207542419,0.007903294637799263
121,0.9989365935325623,0.008633228950202465,0.99920654296875,0.006773165427148342
122,0.9988448619842529,0.00899114366620779,0.9989960193634033,0.008342660963535309
