epoch,accuracy,loss,val_accuracy,val_loss
0,0.5638800263404846,1.1222347021102905,0.5694946050643921,1.0786385536193848
1,0.8582999110221863,0.4340567886829376,0.9783735275268555,0.12052010744810104
2,0.951734721660614,0.17869490385055542,0.9806891679763794,0.09284835308790207
3,0.9547063112258911,0.1548287570476532,0.9808187484741211,0.08552242070436478
4,0.9693615436553955,0.13231374323368073,0.9845999479293823,0.07202649116516113
5,0.9716799855232239,0.11269204318523407,0.984842836856842,0.06546258926391602
6,0.9770967364311218,0.09766189008951187,0.984575629234314,0.06333527714014053
7,0.9772641062736511,0.09286625683307648,0.9849643111228943,0.05985816940665245
8,0.9774503111839294,0.08983909338712692,0.9856444001197815,0.05850225314497948
9,0.9778470396995544,0.08824018388986588,0.9855472445487976,0.061524417251348495
10,0.9786513447761536,0.08599230647087097,0.9856201410293579,0.05787895992398262
11,0.979407012462616,0.08461812138557434,0.9859520792961121,0.0552079901099205
12,0.9800359010696411,0.0825456976890564,0.9859359264373779,0.05538638308644295
13,0.98005211353302,0.08203233033418655,0.9860168695449829,0.05583472549915314
14,0.9799144268035889,0.08159944415092468,0.9855877161026001,0.054775018244981766
15,0.9797579050064087,0.0801275297999382,0.984527051448822,0.056912023574113846
16,0.9801033735275269,0.07827821373939514,0.9858630299568176,0.05567271634936333
17,0.980308473110199,0.07790455222129822,0.9856363534927368,0.055574219673871994
18,0.9802167415618896,0.0776972621679306,0.9853934049606323,0.06267481297254562
19,0.9801492691040039,0.07768932729959488,0.9850857257843018,0.05283457785844803
20,0.9808050990104675,0.0760997012257576,0.9859278202056885,0.054723694920539856
21,0.9802328944206238,0.07619485259056091,0.9875714778900146,0.053080130368471146
22,0.9811424612998962,0.07531550526618958,0.9853124618530273,0.05202333256602287
23,0.9811370372772217,0.07507246732711792,0.9884054064750671,0.053536295890808105
24,0.9809211492538452,0.076984703540802,0.9852719902992249,0.05483968183398247
25,0.9815554022789001,0.07555545121431351,0.9878224730491638,0.05747608840465546
26,0.9816309809684753,0.07551227509975433,0.9879357814788818,0.05207264795899391
27,0.9814825057983398,0.07495728135108948,0.9865431785583496,0.051851823925971985
28,0.9819440245628357,0.0739971324801445,0.9879924654960632,0.054644931107759476
29,0.9819575548171997,0.07482034713029861,0.9882192015647888,0.050843533128499985
30,0.9819413423538208,0.0745476558804512,0.9881787300109863,0.05460130423307419
31,0.9819818139076233,0.07412997633218765,0.9880815744400024,0.05169183760881424
32,0.9827348589897156,0.07327234745025635,0.9883487224578857,0.04971035197377205
33,0.9826214909553528,0.07218444347381592,0.9852719902992249,0.05060436949133873
34,0.9832152724266052,0.07116785645484924,0.9870613813400269,0.052233755588531494
35,0.9829021692276001,0.06985825300216675,0.9884054064750671,0.04544703662395477
36,0.9829885363578796,0.06852643936872482,0.988105833530426,0.04401964321732521
37,0.98337721824646,0.06727202981710434,0.9886726140975952,0.04477139934897423
38,0.983490526676178,0.06663820147514343,0.9884458780288696,0.04324047639966011
39,0.9835337400436401,0.06705532968044281,0.9885673522949219,0.04285148158669472
40,0.9836497902870178,0.06635703146457672,0.9870208501815796,0.04428691789507866
41,0.9840303659439087,0.06469521671533585,0.9885754585266113,0.04144881293177605
42,0.9837091565132141,0.06612718105316162,0.9895066022872925,0.0412769690155983
43,0.9840168356895447,0.06627719104290009,0.9846404194831848,0.04956624284386635
44,0.9842489361763,0.06474907696247101,0.9895632863044739,0.0414854995906353
45,0.9841733574867249,0.06507109105587006,0.9892475008964539,0.04338682070374489
46,0.9826457500457764,0.07273535430431366,0.9851019382476807,0.04977530986070633
47,0.98417067527771,0.06513020396232605,0.9856120347976685,0.04575522989034653
48,0.9841760993003845,0.06539365649223328,0.9886726140975952,0.040546514093875885
49,0.9842732548713684,0.06427766382694244,0.9893122315406799,0.043716948479413986
