epoch,accuracy,loss,val_accuracy,val_loss
0,0.8582027554512024,0.43741607666015625,0.9529496431350708,0.21711599826812744
1,0.933481752872467,0.23083701729774475,0.9529577493667603,0.19717970490455627
2,0.9384397268295288,0.20795178413391113,0.966155469417572,0.15634362399578094
3,0.943278968334198,0.18956208229064941,0.9668599367141724,0.14680421352386475
4,0.9435677528381348,0.18812532722949982,0.9654186964035034,0.16875477135181427
5,0.9448308348655701,0.1863202601671219,0.9679853320121765,0.13791193068027496
6,0.9446149468421936,0.1849571019411087,0.9523747563362122,0.2744435667991638
7,0.9456648230552673,0.18857362866401672,0.9650300145149231,0.15597404539585114
8,0.9451411962509155,0.18657012283802032,0.9659611582756042,0.13954266905784607
9,0.9437134861946106,0.18952269852161407,0.9698557257652283,0.13066384196281433
10,0.9453571438789368,0.1887126863002777,0.9653376936912537,0.15197916328907013
11,0.9448767304420471,0.1900615245103836,0.9662850499153137,0.13730627298355103
12,0.9454705119132996,0.19763916730880737,0.9665927290916443,0.1544039249420166
13,0.9411980509757996,0.20899099111557007,0.9650624394416809,0.1428675651550293
14,0.9414625763893127,0.20501242578029633,0.9649085998535156,0.14702530205249786
15,0.9430144429206848,0.19474641978740692,0.9660016298294067,0.14748096466064453
16,0.9433706998825073,0.20290398597717285,0.9613379240036011,0.171650230884552
17,0.8500735759735107,0.710275411605835,0.9266108274459839,0.2467336803674698
18,0.9597155451774597,0.1738814413547516,0.9785840511322021,0.1110885888338089
19,0.9667516946792603,0.14979659020900726,0.9791346192359924,0.11202686280012131
20,0.9633969068527222,0.1699889451265335,0.9788350462913513,0.10870017856359482
21,0.9714505672454834,0.1299341917037964,0.9712402820587158,0.1600867658853531
22,0.9605900049209595,0.17868095636367798,0.9586254954338074,0.15922483801841736
23,0.918507993221283,0.31103166937828064,0.9253315925598145,0.2539406418800354
24,0.9321619868278503,0.2646923363208771,0.9645847082138062,0.16422326862812042
25,0.9546334147453308,0.20308637619018555,0.9680015444755554,0.15339812636375427
26,0.9622147679328918,0.1815856546163559,0.9678962826728821,0.15423783659934998
27,0.9620069265365601,0.1805122196674347,0.9680582284927368,0.1528474986553192
28,0.9619880318641663,0.17920862138271332,0.9683740139007568,0.1505977362394333
29,0.9611864686012268,0.1781895011663437,0.9679367542266846,0.15105146169662476
30,0.9600988030433655,0.1776561588048935,0.9678234457969666,0.1514521837234497
31,0.9573647379875183,0.18425847589969635,0.9679287075996399,0.14989244937896729
32,0.9578046798706055,0.1803446263074875,0.9680339694023132,0.14856097102165222
33,0.9587250351905823,0.17864613234996796,0.9679610729217529,0.14909842610359192
34,0.9593214988708496,0.1769052892923355,0.9680177569389343,0.14964152872562408
35,0.9595832824707031,0.17585253715515137,0.9677100777626038,0.14785681664943695
36,0.9561043381690979,0.18515096604824066,0.9749647974967957,0.12021449208259583
37,0.9702656865119934,0.13621258735656738,0.9785759449005127,0.10276993364095688
38,0.9721819758415222,0.1292860358953476,0.9786487817764282,0.10464568436145782
39,0.972899854183197,0.12910263240337372,0.9787378907203674,0.10226479172706604
40,0.9686463475227356,0.14953160285949707,0.9753534197807312,0.12401875108480453
41,0.9530167579650879,0.23783229291439056,0.9393470883369446,0.2277081459760666
42,0.9191989302635193,0.3334697484970093,0.9553787112236023,0.16468816995620728
43,0.9237871766090393,0.3413155972957611,0.9508364200592041,0.22109730541706085
44,0.9376975297927856,0.2644888162612915,0.9511683583259583,0.2186346799135208
45,0.9423181414604187,0.2509939670562744,0.9683982729911804,0.15670979022979736
46,0.9594995975494385,0.18412728607654572,0.9680663347244263,0.15123586356639862
47,0.9598774909973145,0.17974688112735748,0.9703658223152161,0.1417389214038849
48,0.9616749882698059,0.17638163268566132,0.9681958556175232,0.1502954661846161
49,0.9550058841705322,0.20364198088645935,0.9633054137229919,0.17355339229106903
50,0.9427499771118164,0.22189614176750183,0.9582854509353638,0.17372342944145203
